version = 6
CPU 0 is empty
CPU 2 is empty
CPU 3 is empty
cpus=4
              nc-26365 [001] 211673.500563: funcgraph_entry:                   |                                      nf_nat_ipv4_fn() {
              nc-26365 [001] 211673.500563: funcgraph_entry:        0.079 us   |                                        nf_ct_nat_ext_add();
              nc-26365 [001] 211673.500564: funcgraph_entry:        0.140 us   |                                        nf_nat_packet();
              nc-26365 [001] 211673.500565: funcgraph_exit:         1.518 us   |                                      }
              nc-26365 [001] 211673.500565: funcgraph_exit:         2.276 us   |                                    }
              nc-26365 [001] 211673.500565: funcgraph_exit:         3.167 us   |                                  }
              nc-26365 [001] 211673.500566: funcgraph_entry:                   |                                  iptable_filter_hook() {
              nc-26365 [001] 211673.500566: funcgraph_entry:                   |                                    ipt_do_table() {
              nc-26365 [001] 211673.500567: funcgraph_entry:        0.060 us   |                                      __local_bh_enable_ip();
              nc-26365 [001] 211673.500568: funcgraph_exit:         1.193 us   |                                    }
              nc-26365 [001] 211673.500568: funcgraph_exit:         1.646 us   |                                  }
              nc-26365 [001] 211673.500568: funcgraph_exit:       + 73.969 us  |                                }
              nc-26365 [001] 211673.500568: funcgraph_exit:       + 74.693 us  |                              }
              nc-26365 [001] 211673.500569: funcgraph_exit:       + 76.038 us  |                            }
              nc-26365 [001] 211673.500569: funcgraph_entry:                   |                            ip_output() {
              nc-26365 [001] 211673.500569: funcgraph_entry:                   |                              nf_hook_slow() {
              nc-26365 [001] 211673.500569: funcgraph_entry:                   |                                nf_iterate() {
              nc-26365 [001] 211673.500570: funcgraph_entry:                   |                                  iptable_mangle_hook() {
              nc-26365 [001] 211673.500570: funcgraph_entry:                   |                                    ipt_do_table() {
              nc-26365 [001] 211673.500570: funcgraph_entry:        0.037 us   |                                      __local_bh_enable_ip();
              nc-26365 [001] 211673.500571: funcgraph_exit:         0.566 us   |                                    }
              nc-26365 [001] 211673.500571: funcgraph_exit:         0.905 us   |                                  }
              nc-26365 [001] 211673.500571: funcgraph_entry:                   |                                  iptable_nat_ipv4_out() {
              nc-26365 [001] 211673.500571: funcgraph_entry:                   |                                    nf_nat_ipv4_out() {
              nc-26365 [001] 211673.500572: funcgraph_entry:                   |                                      nf_nat_ipv4_fn() {
              nc-26365 [001] 211673.500572: funcgraph_entry:        0.035 us   |                                        nf_ct_nat_ext_add();
              nc-26365 [001] 211673.500572: funcgraph_entry:        0.037 us   |                                        nf_nat_packet();
              nc-26365 [001] 211673.500572: funcgraph_exit:         0.657 us   |                                      }
              nc-26365 [001] 211673.500573: funcgraph_exit:         1.053 us   |                                    }
              nc-26365 [001] 211673.500573: funcgraph_exit:         1.466 us   |                                  }
              nc-26365 [001] 211673.500574: funcgraph_entry:                   |                                  smp_irq_work_interrupt() {
              nc-26365 [001] 211673.500574: funcgraph_entry:                   |                                    irq_enter() {
              nc-26365 [001] 211673.500574: funcgraph_entry:        0.048 us   |                                      rcu_irq_enter();
              nc-26365 [001] 211673.500574: funcgraph_exit:         0.378 us   |                                    }
              nc-26365 [001] 211673.500574: funcgraph_entry:                   |                                    __wake_up() {
              nc-26365 [001] 211673.500575: funcgraph_entry:        0.037 us   |                                      _raw_spin_lock_irqsave();
              nc-26365 [001] 211673.500575: funcgraph_entry:        0.036 us   |                                      __wake_up_common();
              nc-26365 [001] 211673.500575: funcgraph_entry:        0.042 us   |                                      _raw_spin_unlock_irqrestore();
              nc-26365 [001] 211673.500576: funcgraph_exit:         1.166 us   |                                    }
              nc-26365 [001] 211673.500576: funcgraph_entry:                   |                                    __wake_up() {
              nc-26365 [001] 211673.500576: funcgraph_entry:        0.037 us   |                                      _raw_spin_lock_irqsave();
              nc-26365 [001] 211673.500577: funcgraph_entry:                   |                                      __wake_up_common() {
              nc-26365 [001] 211673.500577: funcgraph_entry:                   |                                        autoremove_wake_function() {
              nc-26365 [001] 211673.500577: funcgraph_entry:                   |                                          default_wake_function() {
              nc-26365 [001] 211673.500577: funcgraph_entry:                   |                                            try_to_wake_up() {
              nc-26365 [001] 211673.500577: funcgraph_entry:        0.035 us   |                                              _raw_spin_lock_irqsave();
              nc-26365 [001] 211673.500578: funcgraph_entry:        0.053 us   |                                              task_waking_fair();
              nc-26365 [001] 211673.500578: funcgraph_entry:                   |                                              select_task_rq_fair() {
              nc-26365 [001] 211673.500578: funcgraph_entry:                   |                                                select_idle_sibling() {
              nc-26365 [001] 211673.500579: funcgraph_entry:        0.032 us   |                                                  idle_cpu();
              nc-26365 [001] 211673.500579: funcgraph_entry:        0.032 us   |                                                  cpus_share_cache();
              nc-26365 [001] 211673.500579: funcgraph_entry:        0.051 us   |                                                  idle_cpu();
              nc-26365 [001] 211673.500580: funcgraph_exit:         0.985 us   |                                                }
              nc-26365 [001] 211673.500580: funcgraph_exit:         1.410 us   |                                              }
              nc-26365 [001] 211673.500580: funcgraph_entry:        0.048 us   |                                              _raw_spin_lock();
              nc-26365 [001] 211673.500580: funcgraph_entry:                   |                                              ttwu_do_activate.constprop.93() {
              nc-26365 [001] 211673.500580: funcgraph_entry:                   |                                                activate_task() {
              nc-26365 [001] 211673.500580: funcgraph_entry:                   |                                                  enqueue_task() {
              nc-26365 [001] 211673.500581: funcgraph_entry:        0.056 us   |                                                    update_rq_clock.part.83();
              nc-26365 [001] 211673.500581: funcgraph_entry:                   |                                                    enqueue_task_fair() {
              nc-26365 [001] 211673.500581: funcgraph_entry:        0.035 us   |                                                      update_curr();
              nc-26365 [001] 211673.500581: funcgraph_entry:        0.067 us   |                                                      account_entity_enqueue();
              nc-26365 [001] 211673.500582: funcgraph_entry:        0.050 us   |                                                      update_cfs_shares();
              nc-26365 [001] 211673.500582: funcgraph_entry:        0.033 us   |                                                      place_entity();
              nc-26365 [001] 211673.500583: funcgraph_entry:        0.037 us   |                                                      __enqueue_entity();
              nc-26365 [001] 211673.500583: funcgraph_entry:        0.037 us   |                                                      update_curr();
              nc-26365 [001] 211673.500583: funcgraph_entry:        0.050 us   |                                                      account_entity_enqueue();
              nc-26365 [001] 211673.500583: funcgraph_entry:        0.058 us   |                                                      update_cfs_shares();
              nc-26365 [001] 211673.500584: funcgraph_entry:        0.034 us   |                                                      place_entity();
              nc-26365 [001] 211673.500584: funcgraph_entry:        0.035 us   |                                                      __enqueue_entity();
              nc-26365 [001] 211673.500584: funcgraph_entry:        0.032 us   |                                                      hrtick_update();
              nc-26365 [001] 211673.500585: funcgraph_exit:         3.636 us   |                                                    }
              nc-26365 [001] 211673.500585: funcgraph_exit:         4.241 us   |                                                  }
              nc-26365 [001] 211673.500585: funcgraph_exit:         4.532 us   |                                                }
              nc-26365 [001] 211673.500585: funcgraph_entry:                   |                                                ttwu_do_wakeup() {
              nc-26365 [001] 211673.500585: funcgraph_entry:                   |                                                  check_preempt_curr() {
              nc-26365 [001] 211673.500585: funcgraph_entry:        0.065 us   |                                                    resched_curr();
              nc-26365 [001] 211673.500586: funcgraph_exit:         0.482 us   |                                                  }
              nc-26365 [001] 211673.500586: funcgraph_exit:         0.890 us   |                                                }
              nc-26365 [001] 211673.500586: funcgraph_exit:         5.983 us   |                                              }
              nc-26365 [001] 211673.500586: funcgraph_entry:        0.061 us   |                                              _raw_spin_unlock_irqrestore();
              nc-26365 [001] 211673.500587: funcgraph_exit:         9.637 us   |                                            }
              nc-26365 [001] 211673.500587: funcgraph_exit:       + 10.060 us  |                                          }
              nc-26365 [001] 211673.500587: funcgraph_exit:       + 10.518 us  |                                        }
              nc-26365 [001] 211673.500588: funcgraph_exit:       + 10.928 us  |                                      }
              nc-26365 [001] 211673.500588: funcgraph_entry:        0.056 us   |                                      _raw_spin_unlock_irqrestore();
              nc-26365 [001] 211673.500588: funcgraph_exit:       + 12.140 us  |                                    }
              nc-26365 [001] 211673.500589: funcgraph_entry:                   |                                    irq_exit() {
              nc-26365 [001] 211673.500589: funcgraph_entry:        0.055 us   |                                      idle_cpu();
              nc-26365 [001] 211673.500589: funcgraph_entry:        0.055 us   |                                      rcu_irq_exit();
              nc-26365 [001] 211673.500590: funcgraph_exit:         0.975 us   |                                    }
              nc-26365 [001] 211673.500590: funcgraph_exit:       + 16.310 us  |                                  }
              nc-26365 [001] 211673.500591: funcgraph_entry:                   |                                  smp_irq_work_interrupt() {
              nc-26365 [001] 211673.500591: funcgraph_entry:                   |                                    irq_enter() {
              nc-26365 [001] 211673.500591: funcgraph_entry:        0.068 us   |                                      rcu_irq_enter();
              nc-26365 [001] 211673.500592: funcgraph_exit:         0.568 us   |                                    }
              nc-26365 [001] 211673.500592: funcgraph_entry:                   |                                    __wake_up() {
              nc-26365 [001] 211673.500592: funcgraph_entry:        0.051 us   |                                      _raw_spin_lock_irqsave();
              nc-26365 [001] 211673.500593: funcgraph_entry:        0.063 us   |                                      __wake_up_common();
              nc-26365 [001] 211673.500593: funcgraph_entry:        0.059 us   |                                      _raw_spin_unlock_irqrestore();
              nc-26365 [001] 211673.500594: funcgraph_exit:         1.737 us   |                                    }
              nc-26365 [001] 211673.500594: funcgraph_entry:                   |                                    __wake_up() {
              nc-26365 [001] 211673.500595: funcgraph_entry:        0.043 us   |                                      _raw_spin_lock_irqsave();
              nc-26365 [001] 211673.500595: funcgraph_entry:        0.049 us   |                                      __wake_up_common();
              nc-26365 [001] 211673.500596: funcgraph_entry:        0.067 us   |                                      _raw_spin_unlock_irqrestore();
              nc-26365 [001] 211673.500596: funcgraph_exit:         1.430 us   |                                    }
              nc-26365 [001] 211673.500596: funcgraph_entry:                   |                                    irq_exit() {
              nc-26365 [001] 211673.500596: funcgraph_entry:        0.049 us   |                                      idle_cpu();
              nc-26365 [001] 211673.500597: funcgraph_entry:        0.074 us   |                                      rcu_irq_exit();
              nc-26365 [001] 211673.500597: funcgraph_exit:         1.032 us   |                                    }
              nc-26365 [001] 211673.500598: funcgraph_exit:         6.528 us   |                                  }
              nc-26365 [001] 211673.500598: funcgraph_entry:        0.082 us   |                                  ipv4_helper();
              nc-26365 [001] 211673.500599: funcgraph_entry:                   |                                  ipv4_confirm() {
              nc-26365 [001] 211673.500600: funcgraph_entry:        0.154 us   |                                    nf_ct_deliver_cached_events();
              nc-26365 [001] 211673.500600: funcgraph_exit:         0.934 us   |                                  }
              nc-26365 [001] 211673.500600: funcgraph_exit:       + 30.759 us  |                                }
              nc-26365 [001] 211673.500601: funcgraph_exit:       + 31.337 us  |                              }
              nc-26365 [001] 211673.500601: funcgraph_entry:                   |                              ip_finish_output() {
              nc-26365 [001] 211673.500602: funcgraph_entry:        0.074 us   |                                ipv4_mtu();
              nc-26365 [001] 211673.500602: funcgraph_entry:                   |                                ip_finish_output2() {
              nc-26365 [001] 211673.500603: funcgraph_entry:        0.077 us   |                                  skb_push();
              nc-26365 [001] 211673.500604: funcgraph_entry:                   |                                  dev_queue_xmit_sk() {
              nc-26365 [001] 211673.500604: funcgraph_entry:                   |                                    __dev_queue_xmit() {
              nc-26365 [001] 211673.500605: funcgraph_entry:        0.156 us   |                                      netdev_pick_tx();
              nc-26365 [001] 211673.500606: funcgraph_entry:        0.084 us   |                                      _raw_spin_lock();
              nc-26365 [001] 211673.500607: funcgraph_entry:                   |                                      sch_direct_xmit() {
              nc-26365 [001] 211673.500607: funcgraph_entry:                   |                                        validate_xmit_skb_list() {
              nc-26365 [001] 211673.500607: funcgraph_entry:                   |                                          validate_xmit_skb.isra.96.part.97() {
              nc-26365 [001] 211673.500608: funcgraph_entry:                   |                                            netif_skb_features() {
              nc-26365 [001] 211673.500609: funcgraph_entry:        0.074 us   |                                              skb_network_protocol();
              nc-26365 [001] 211673.500609: funcgraph_exit:         0.905 us   |                                            }
              nc-26365 [001] 211673.500610: funcgraph_exit:         1.928 us   |                                          }
              nc-26365 [001] 211673.500610: funcgraph_exit:         2.442 us   |                                        }
              nc-26365 [001] 211673.500610: funcgraph_entry:        0.057 us   |                                        _raw_spin_lock();
              nc-26365 [001] 211673.500610: funcgraph_entry:                   |                                        dev_hard_start_xmit() {
              nc-26365 [001] 211673.500611: funcgraph_entry:                   |                                          skb_clone() {
              nc-26365 [001] 211673.500611: funcgraph_entry:        0.138 us   |                                            kmem_cache_alloc();
              nc-26365 [001] 211673.500612: funcgraph_entry:                   |                                            __skb_clone() {
              nc-26365 [001] 211673.500612: funcgraph_entry:        0.080 us   |                                              __copy_skb_header();
              nc-26365 [001] 211673.500613: funcgraph_exit:         0.592 us   |                                            }
              nc-26365 [001] 211673.500613: funcgraph_exit:         1.644 us   |                                          }
              nc-26365 [001] 211673.500613: funcgraph_entry:        0.196 us   |                                          ktime_get_with_offset();
              nc-26365 [001] 211673.500614: funcgraph_entry:                   |                                          packet_rcv() {
              nc-26365 [001] 211673.500615: funcgraph_entry:        0.053 us   |                                            skb_push();
              nc-26365 [001] 211673.500616: funcgraph_entry:        0.895 us   |                                            __bpf_prog_run();
              nc-26365 [001] 211673.500617: funcgraph_entry:                   |                                            consume_skb() {
              nc-26365 [001] 211673.500617: funcgraph_entry:                   |                                              skb_release_all() {
              nc-26365 [001] 211673.500618: funcgraph_entry:        0.102 us   |                                                skb_release_head_state();
              nc-26365 [001] 211673.500618: funcgraph_entry:        0.094 us   |                                                skb_release_data();
              nc-26365 [001] 211673.500619: funcgraph_exit:         1.172 us   |                                              }
              nc-26365 [001] 211673.500619: funcgraph_entry:                   |                                              kfree_skbmem() {
              nc-26365 [001] 211673.500619: funcgraph_entry:        0.073 us   |                                                kmem_cache_free();
              nc-26365 [001] 211673.500620: funcgraph_exit:         0.588 us   |                                              }
              nc-26365 [001] 211673.500620: funcgraph_exit:         2.741 us   |                                            }
              nc-26365 [001] 211673.500620: funcgraph_exit:         5.798 us   |                                          }
              nc-26365 [001] 211673.500621: funcgraph_entry:                   |                                          e1000_xmit_frame() {
              nc-26365 [001] 211673.500621: funcgraph_entry:        0.253 us   |                                            e1000_maybe_stop_tx();
              nc-26365 [001] 211673.500623: funcgraph_entry:        0.048 us   |                                            e1000_maybe_stop_tx();
              nc-26365 [001] 211673.500624: funcgraph_entry:                   |                                            e1000e_update_tdt_wa.isra.50() {
              nc-26365 [001] 211673.500624: funcgraph_entry:        2.005 us   |                                              __ew32_prepare();
              nc-26365 [001] 211673.500627: funcgraph_exit:         2.550 us   |                                            }
              nc-26365 [001] 211673.500627: funcgraph_exit:         6.083 us   |                                          }
              nc-26365 [001] 211673.500627: funcgraph_exit:       + 16.424 us  |                                        }
              nc-26365 [001] 211673.500627: funcgraph_entry:        0.035 us   |                                        _raw_spin_lock();
              nc-26365 [001] 211673.500628: funcgraph_exit:       + 20.775 us  |                                      }
              nc-26365 [001] 211673.500628: funcgraph_entry:        0.047 us   |                                      __local_bh_enable_ip();
              nc-26365 [001] 211673.500628: funcgraph_exit:       + 23.594 us  |                                    }
              nc-26365 [001] 211673.500628: funcgraph_exit:       + 24.066 us  |                                  }
              nc-26365 [001] 211673.500628: funcgraph_entry:        0.061 us   |                                  __local_bh_enable_ip();
              nc-26365 [001] 211673.500629: funcgraph_exit:       + 26.407 us  |                                }
              nc-26365 [001] 211673.500629: funcgraph_exit:       + 27.858 us  |                              }
              nc-26365 [001] 211673.500629: funcgraph_exit:       + 60.210 us  |                            }
              nc-26365 [001] 211673.500629: funcgraph_exit:       ! 137.096 us |                          }
              nc-26365 [001] 211673.500630: funcgraph_entry:                   |                          smp_irq_work_interrupt() {
              nc-26365 [001] 211673.500630: funcgraph_entry:                   |                            irq_enter() {
              nc-26365 [001] 211673.500630: funcgraph_entry:        0.053 us   |                              rcu_irq_enter();
              nc-26365 [001] 211673.500631: funcgraph_exit:         0.377 us   |                            }
              nc-26365 [001] 211673.500631: funcgraph_entry:                   |                            __wake_up() {
              nc-26365 [001] 211673.500631: funcgraph_entry:        0.035 us   |                              _raw_spin_lock_irqsave();
              nc-26365 [001] 211673.500631: funcgraph_entry:        0.038 us   |                              __wake_up_common();
              nc-26365 [001] 211673.500632: funcgraph_entry:        0.045 us   |                              _raw_spin_unlock_irqrestore();
              nc-26365 [001] 211673.500632: funcgraph_exit:         0.988 us   |                            }
              nc-26365 [001] 211673.500632: funcgraph_entry:                   |                            __wake_up() {
              nc-26365 [001] 211673.500632: funcgraph_entry:        0.036 us   |                              _raw_spin_lock_irqsave();
              nc-26365 [001] 211673.500633: funcgraph_entry:                   |                              __wake_up_common() {
              nc-26365 [001] 211673.500633: funcgraph_entry:                   |                                autoremove_wake_function() {
              nc-26365 [001] 211673.500633: funcgraph_entry:                   |                                  default_wake_function() {
              nc-26365 [001] 211673.500633: funcgraph_entry:                   |                                    try_to_wake_up() {
              nc-26365 [001] 211673.500633: funcgraph_entry:        0.039 us   |                                      _raw_spin_lock_irqsave();
              nc-26365 [001] 211673.500634: funcgraph_entry:        0.036 us   |                                      task_waking_fair();
              nc-26365 [001] 211673.500634: funcgraph_entry:                   |                                      select_task_rq_fair() {
              nc-26365 [001] 211673.500634: funcgraph_entry:                   |                                        select_idle_sibling() {
              nc-26365 [001] 211673.500634: funcgraph_entry:        0.038 us   |                                          idle_cpu();
              nc-26365 [001] 211673.500635: funcgraph_entry:        0.036 us   |                                          cpus_share_cache();
              nc-26365 [001] 211673.500635: funcgraph_entry:        0.038 us   |                                          idle_cpu();
              nc-26365 [001] 211673.500635: funcgraph_exit:         0.942 us   |                                        }
              nc-26365 [001] 211673.500635: funcgraph_exit:         1.352 us   |                                      }
              nc-26365 [001] 211673.500636: funcgraph_entry:        0.037 us   |                                      _raw_spin_lock();
              nc-26365 [001] 211673.500636: funcgraph_entry:                   |                                      ttwu_do_activate.constprop.93() {
              nc-26365 [001] 211673.500636: funcgraph_entry:                   |                                        activate_task() {
              nc-26365 [001] 211673.500636: funcgraph_entry:                   |                                          enqueue_task() {
              nc-26365 [001] 211673.500636: funcgraph_entry:        0.058 us   |                                            update_rq_clock.part.83();
              nc-26365 [001] 211673.500637: funcgraph_entry:                   |                                            enqueue_task_fair() {
              nc-26365 [001] 211673.500637: funcgraph_entry:        0.046 us   |                                              update_curr();
              nc-26365 [001] 211673.500637: funcgraph_entry:        0.060 us   |                                              account_entity_enqueue();
              nc-26365 [001] 211673.500638: funcgraph_entry:        0.048 us   |                                              update_cfs_shares();
              nc-26365 [001] 211673.500638: funcgraph_entry:        0.037 us   |                                              place_entity();
              nc-26365 [001] 211673.500638: funcgraph_entry:        0.045 us   |                                              __enqueue_entity();
              nc-26365 [001] 211673.500639: funcgraph_entry:        0.037 us   |                                              update_curr();
              nc-26365 [001] 211673.500639: funcgraph_entry:        0.042 us   |                                              __compute_runnable_contrib();
              nc-26365 [001] 211673.500639: funcgraph_entry:        0.048 us   |                                              account_entity_enqueue();
              nc-26365 [001] 211673.500640: funcgraph_entry:        0.063 us   |                                              update_cfs_shares();
              nc-26365 [001] 211673.500640: funcgraph_entry:        0.034 us   |                                              place_entity();
              nc-26365 [001] 211673.500640: funcgraph_entry:        0.037 us   |                                              __enqueue_entity();
              nc-26365 [001] 211673.500640: funcgraph_entry:        0.032 us   |                                              hrtick_update();
              nc-26365 [001] 211673.500641: funcgraph_exit:         4.001 us   |                                            }
              nc-26365 [001] 211673.500641: funcgraph_exit:         4.588 us   |                                          }
              nc-26365 [001] 211673.500641: funcgraph_exit:         4.871 us   |                                        }
              nc-26365 [001] 211673.500641: funcgraph_entry:                   |                                        ttwu_do_wakeup() {
              nc-26365 [001] 211673.500641: funcgraph_entry:                   |                                          check_preempt_curr() {
              nc-26365 [001] 211673.500641: funcgraph_entry:        0.048 us   |                                            resched_curr();
              nc-26365 [001] 211673.500642: funcgraph_exit:         0.461 us   |                                          }
              nc-26365 [001] 211673.500642: funcgraph_exit:         0.824 us   |                                        }
              nc-26365 [001] 211673.500642: funcgraph_exit:         6.332 us   |                                      }
              nc-26365 [001] 211673.500643: funcgraph_entry:        0.057 us   |                                      _raw_spin_unlock_irqrestore();
              nc-26365 [001] 211673.500643: funcgraph_exit:         9.744 us   |                                    }
              nc-26365 [001] 211673.500643: funcgraph_exit:       + 10.111 us  |                                  }
              nc-26365 [001] 211673.500644: funcgraph_exit:       + 10.531 us  |                                }
              nc-26365 [001] 211673.500644: funcgraph_exit:       + 10.935 us  |                              }
              nc-26365 [001] 211673.500644: funcgraph_entry:        0.053 us   |                              _raw_spin_unlock_irqrestore();
              nc-26365 [001] 211673.500644: funcgraph_exit:       + 12.051 us  |                            }
              nc-26365 [001] 211673.500645: funcgraph_entry:                   |                            irq_exit() {
              nc-26365 [001] 211673.500645: funcgraph_entry:        0.048 us   |                              idle_cpu();
              nc-26365 [001] 211673.500645: funcgraph_entry:        0.072 us   |                              rcu_irq_exit();
              nc-26365 [001] 211673.500646: funcgraph_exit:         0.971 us   |                            }
              nc-26365 [001] 211673.500646: funcgraph_exit:       + 16.231 us  |                          }
              nc-26365 [001] 211673.500647: funcgraph_entry:                   |                          smp_irq_work_interrupt() {
              nc-26365 [001] 211673.500647: funcgraph_entry:                   |                            irq_enter() {
              nc-26365 [001] 211673.500648: funcgraph_entry:        0.071 us   |                              rcu_irq_enter();
              nc-26365 [001] 211673.500648: funcgraph_exit:         0.483 us   |                            }
              nc-26365 [001] 211673.500648: funcgraph_entry:                   |                            __wake_up() {
              nc-26365 [001] 211673.500648: funcgraph_entry:        0.056 us   |                              _raw_spin_lock_irqsave();
              nc-26365 [001] 211673.500649: funcgraph_entry:        0.058 us   |                              __wake_up_common();
              nc-26365 [001] 211673.500650: funcgraph_entry:        0.066 us   |                              _raw_spin_unlock_irqrestore();
              nc-26365 [001] 211673.500650: funcgraph_exit:         1.753 us   |                            }
              nc-26365 [001] 211673.500650: funcgraph_entry:                   |                            __wake_up() {
              nc-26365 [001] 211673.500651: funcgraph_entry:        0.053 us   |                              _raw_spin_lock_irqsave();
              nc-26365 [001] 211673.500651: funcgraph_entry:        0.058 us   |                              __wake_up_common();
              nc-26365 [001] 211673.500652: funcgraph_entry:        0.064 us   |                              _raw_spin_unlock_irqrestore();
              nc-26365 [001] 211673.500652: funcgraph_exit:         1.585 us   |                            }
              nc-26365 [001] 211673.500652: funcgraph_entry:                   |                            irq_exit() {
              nc-26365 [001] 211673.500653: funcgraph_entry:        0.053 us   |                              idle_cpu();
              nc-26365 [001] 211673.500653: funcgraph_entry:        0.067 us   |                              rcu_irq_exit();
              nc-26365 [001] 211673.500654: funcgraph_exit:         1.096 us   |                            }
              nc-26365 [001] 211673.500654: funcgraph_exit:         6.775 us   |                          }
              nc-26365 [001] 211673.500654: funcgraph_exit:       ! 164.947 us |                        }
              nc-26365 [001] 211673.500655: funcgraph_exit:       ! 173.367 us |                      }
              nc-26365 [001] 211673.500655: funcgraph_entry:                   |                      tcp_event_new_data_sent() {
              nc-26365 [001] 211673.500655: funcgraph_entry:                   |                        tcp_rearm_rto() {
              nc-26365 [001] 211673.500656: funcgraph_entry:                   |                          tcp_rearm_rto.part.59() {
              nc-26365 [001] 211673.500656: funcgraph_entry:                   |                            sk_reset_timer() {
              nc-26365 [001] 211673.500656: funcgraph_entry:                   |                              mod_timer() {
              nc-26365 [001] 211673.500657: funcgraph_entry:                   |                                lock_timer_base.isra.22() {
              nc-26365 [001] 211673.500657: funcgraph_entry:        0.058 us   |                                  _raw_spin_lock_irqsave();
              nc-26365 [001] 211673.500658: funcgraph_exit:         0.548 us   |                                }
              nc-26365 [001] 211673.500658: funcgraph_entry:        0.067 us   |                                detach_if_pending();
              nc-26365 [001] 211673.500658: funcgraph_entry:        0.061 us   |                                get_nohz_timer_target();
              nc-26365 [001] 211673.500659: funcgraph_entry:                   |                                internal_add_timer() {
              nc-26365 [001] 211673.500659: funcgraph_entry:        0.142 us   |                                  __internal_add_timer();
              nc-26365 [001] 211673.500660: funcgraph_entry:        0.058 us   |                                  wake_up_nohz_cpu();
              nc-26365 [001] 211673.500660: funcgraph_exit:         1.180 us   |                                }
              nc-26365 [001] 211673.500661: funcgraph_entry:        0.069 us   |                                _raw_spin_unlock_irqrestore();
              nc-26365 [001] 211673.500661: funcgraph_exit:         4.558 us   |                              }
              nc-26365 [001] 211673.500661: funcgraph_exit:         5.081 us   |                            }
              nc-26365 [001] 211673.500662: funcgraph_exit:         5.719 us   |                          }
              nc-26365 [001] 211673.500662: funcgraph_exit:         6.273 us   |                        }
              nc-26365 [001] 211673.500662: funcgraph_exit:         7.165 us   |                      }
              nc-26365 [001] 211673.500663: funcgraph_entry:                   |                      tcp_schedule_loss_probe() {
              nc-26365 [001] 211673.500663: funcgraph_entry:        0.053 us   |                        __usecs_to_jiffies();
              nc-26365 [001] 211673.500664: funcgraph_entry:                   |                        sk_reset_timer() {
              nc-26365 [001] 211673.500664: funcgraph_entry:        0.084 us   |                          mod_timer();
              nc-26365 [001] 211673.500664: funcgraph_exit:         0.558 us   |                        }
              nc-26365 [001] 211673.500665: funcgraph_exit:         1.836 us   |                      }
              nc-26365 [001] 211673.500665: funcgraph_exit:       ! 185.119 us |                    }
              nc-26365 [001] 211673.500665: funcgraph_exit:       ! 185.820 us |                  }
              nc-26365 [001] 211673.500666: funcgraph_exit:       ! 186.617 us |                }
              nc-26365 [001] 211673.500666: funcgraph_entry:                   |                release_sock() {
              nc-26365 [001] 211673.500666: funcgraph_entry:        0.053 us   |                  _raw_spin_lock_bh();
              nc-26365 [001] 211673.500667: funcgraph_entry:        0.059 us   |                  tcp_release_cb();
              nc-26365 [001] 211673.500668: funcgraph_entry:                   |                  _raw_spin_unlock_bh() {
              nc-26365 [001] 211673.500668: funcgraph_entry:        0.062 us   |                    __local_bh_enable_ip();
              nc-26365 [001] 211673.500668: funcgraph_exit:         0.551 us   |                  }
              nc-26365 [001] 211673.500669: funcgraph_exit:         2.259 us   |                }
              nc-26365 [001] 211673.500669: funcgraph_exit:       ! 208.529 us |              }
              nc-26365 [001] 211673.500669: funcgraph_exit:       ! 209.300 us |            }
              nc-26365 [001] 211673.500669: funcgraph_exit:       ! 210.638 us |          }
              nc-26365 [001] 211673.500669: funcgraph_exit:       ! 211.170 us |        }
              nc-26365 [001] 211673.500670: funcgraph_exit:       ! 211.799 us |      }
              nc-26365 [001] 211673.500670: funcgraph_entry:        0.217 us   |      __fsnotify_parent();
              nc-26365 [001] 211673.500671: funcgraph_entry:        0.132 us   |      fsnotify();
              nc-26365 [001] 211673.500671: funcgraph_exit:       ! 214.470 us |    }
              nc-26365 [001] 211673.500672: funcgraph_exit:       ! 215.804 us |  }
              nc-26365 [001] 211673.500672: funcgraph_entry:                   |  SyS_poll() {
              nc-26365 [001] 211673.500673: funcgraph_entry:                   |    do_sys_poll() {
              nc-26365 [001] 211673.500673: funcgraph_entry:                   |      __fdget() {
              nc-26365 [001] 211673.500674: funcgraph_entry:        0.064 us   |        __fget_light();
              nc-26365 [001] 211673.500674: funcgraph_exit:         0.552 us   |      }
              nc-26365 [001] 211673.500674: funcgraph_entry:                   |      sock_poll() {
              nc-26365 [001] 211673.500675: funcgraph_entry:                   |        tcp_poll() {
              nc-26365 [001] 211673.500675: funcgraph_entry:                   |          __pollwait() {
              nc-26365 [001] 211673.500675: funcgraph_entry:                   |            add_wait_queue() {
              nc-26365 [001] 211673.500675: funcgraph_entry:        0.088 us   |              _raw_spin_lock_irqsave();
              nc-26365 [001] 211673.500676: funcgraph_entry:        0.060 us   |              _raw_spin_unlock_irqrestore();
              nc-26365 [001] 211673.500677: funcgraph_exit:         1.079 us   |            }
              nc-26365 [001] 211673.500677: funcgraph_exit:         1.555 us   |          }
              nc-26365 [001] 211673.500677: funcgraph_exit:         2.211 us   |        }
              nc-26365 [001] 211673.500677: funcgraph_exit:         2.746 us   |      }
              nc-26365 [001] 211673.500678: funcgraph_entry:                   |      __fdget() {
              nc-26365 [001] 211673.500678: funcgraph_entry:                   |        __fget_light() {
              nc-26365 [001] 211673.500679: funcgraph_entry:                   |        smp_irq_work_interrupt() {
